datetime_beginning_utc,datetime_beginning_ept,area,solar_generation_mw
3/12/2020 9:00:00 PM,3/12/2020 5:00:00 PM,RFC,80.566
3/12/2020 8:00:00 PM,3/12/2020 4:00:00 PM,MIDATL,134.921
3/12/2020 8:00:00 PM,3/12/2020 4:00:00 PM,SOUTH,591.002
3/12/2020 8:00:00 PM,3/12/2020 4:00:00 PM,WEST,31.984
3/12/2020 8:00:00 PM,3/12/2020 4:00:00 PM,RTO,757.907
3/12/2020 8:00:00 PM,3/12/2020 4:00:00 PM,RFC,166.905
3/12/2020 7:00:00 PM,3/12/2020 3:00:00 PM,MIDATL,217.625
3/12/2020 7:00:00 PM,3/12/2020 3:00:00 PM,SOUTH,780.850
3/12/2020 7:00:00 PM,3/12/2020 3:00:00 PM,WEST,49.378
3/12/2020 7:00:00 PM,3/12/2020 3:00:00 PM,RTO,1047.853
3/12/2020 7:00:00 PM,3/12/2020 3:00:00 PM,RFC,267.003
3/12/2020 6:00:00 PM,3/12/2020 2:00:00 PM,MIDATL,277.960
3/12/2020 6:00:00 PM,3/12/2020 2:00:00 PM,SOUTH,919.694
3/12/2020 6:00:00 PM,3/12/2020 2:00:00 PM,WEST,59.152
3/12/2020 6:00:00 PM,3/12/2020 2:00:00 PM,RTO,1256.806
3/12/2020 6:00:00 PM,3/12/2020 2:00:00 PM,RFC,337.112
3/12/2020 5:00:00 PM,3/12/2020 1:00:00 PM,MIDATL,282.492
3/12/2020 5:00:00 PM,3/12/2020 1:00:00 PM,SOUTH,862.131
3/12/2020 5:00:00 PM,3/12/2020 1:00:00 PM,WEST,55.536
3/12/2020 5:00:00 PM,3/12/2020 1:00:00 PM,RTO,1200.159
3/12/2020 5:00:00 PM,3/12/2020 1:00:00 PM,RFC,338.028
3/12/2020 4:00:00 PM,3/12/2020 12:00:00 PM,MIDATL,243.089
3/12/2020 4:00:00 PM,3/12/2020 12:00:00 PM,SOUTH,748.695
3/12/2020 4:00:00 PM,3/12/2020 12:00:00 PM,WEST,53.901
3/12/2020 4:00:00 PM,3/12/2020 12:00:00 PM,RTO,1045.685
3/12/2020 4:00:00 PM,3/12/2020 12:00:00 PM,RFC,296.990
3/12/2020 3:00:00 PM,3/12/2020 11:00:00 AM,MIDATL,187.686
3/12/2020 3:00:00 PM,3/12/2020 11:00:00 AM,SOUTH,642.157
3/12/2020 3:00:00 PM,3/12/2020 11:00:00 AM,WEST,43.689
3/12/2020 3:00:00 PM,3/12/2020 11:00:00 AM,RTO,873.532
3/12/2020 3:00:00 PM,3/12/2020 11:00:00 AM,RFC,231.375
3/12/2020 2:00:00 PM,3/12/2020 10:00:00 AM,MIDATL,123.321
3/12/2020 2:00:00 PM,3/12/2020 10:00:00 AM,SOUTH,507.931
3/12/2020 2:00:00 PM,3/12/2020 10:00:00 AM,WEST,37.566
3/12/2020 2:00:00 PM,3/12/2020 10:00:00 AM,RTO,668.818
3/12/2020 2:00:00 PM,3/12/2020 10:00:00 AM,RFC,160.887
3/12/2020 1:00:00 PM,3/12/2020 9:00:00 AM,MIDATL,83.633
3/12/2020 1:00:00 PM,3/12/2020 9:00:00 AM,SOUTH,354.079
3/12/2020 1:00:00 PM,3/12/2020 9:00:00 AM,WEST,27.893
3/12/2020 1:00:00 PM,3/12/2020 9:00:00 AM,RTO,465.605
3/12/2020 1:00:00 PM,3/12/2020 9:00:00 AM,RFC,111.526
3/12/2020 12:00:00 PM,3/12/2020 8:00:00 AM,MIDATL,33.144
3/12/2020 12:00:00 PM,3/12/2020 8:00:00 AM,SOUTH,183.686
3/12/2020 12:00:00 PM,3/12/2020 8:00:00 AM,WEST,7.024
3/12/2020 12:00:00 PM,3/12/2020 8:00:00 AM,RTO,223.854
3/12/2020 12:00:00 PM,3/12/2020 8:00:00 AM,RFC,40.168
3/12/2020 11:00:00 AM,3/12/2020 7:00:00 AM,MIDATL,3.823
3/12/2020 11:00:00 AM,3/12/2020 7:00:00 AM,SOUTH,8.729
3/12/2020 11:00:00 AM,3/12/2020 7:00:00 AM,WEST,0.122
3/12/2020 11:00:00 AM,3/12/2020 7:00:00 AM,RTO,12.674
3/12/2020 11:00:00 AM,3/12/2020 7:00:00 AM,RFC,3.945
3/12/2020 10:00:00 AM,3/12/2020 6:00:00 AM,MIDATL,-0.945
3/12/2020 10:00:00 AM,3/12/2020 6:00:00 AM,SOUTH,-1.780
3/12/2020 10:00:00 AM,3/12/2020 6:00:00 AM,WEST,-0.215
3/12/2020 10:00:00 AM,3/12/2020 6:00:00 AM,RTO,-2.940
3/12/2020 10:00:00 AM,3/12/2020 6:00:00 AM,RFC,-1.160
3/12/2020 9:00:00 AM,3/12/2020 5:00:00 AM,MIDATL,-1.053
3/12/2020 9:00:00 AM,3/12/2020 5:00:00 AM,SOUTH,-1.656
3/12/2020 9:00:00 AM,3/12/2020 5:00:00 AM,WEST,-0.208
3/12/2020 9:00:00 AM,3/12/2020 5:00:00 AM,RTO,-2.917
3/12/2020 9:00:00 AM,3/12/2020 5:00:00 AM,RFC,-1.261
3/12/2020 8:00:00 AM,3/12/2020 4:00:00 AM,MIDATL,-1.081
3/12/2020 8:00:00 AM,3/12/2020 4:00:00 AM,SOUTH,-1.763
3/12/2020 8:00:00 AM,3/12/2020 4:00:00 AM,WEST,-0.200
3/12/2020 8:00:00 AM,3/12/2020 4:00:00 AM,RTO,-3.044
3/12/2020 8:00:00 AM,3/12/2020 4:00:00 AM,RFC,-1.281
3/12/2020 7:00:00 AM,3/12/2020 3:00:00 AM,MIDATL,-1.058
3/12/2020 7:00:00 AM,3/12/2020 3:00:00 AM,SOUTH,-1.774
3/12/2020 7:00:00 AM,3/12/2020 3:00:00 AM,WEST,-0.200
3/12/2020 7:00:00 AM,3/12/2020 3:00:00 AM,RTO,-3.032
3/12/2020 7:00:00 AM,3/12/2020 3:00:00 AM,RFC,-1.258
3/12/2020 6:00:00 AM,3/12/2020 2:00:00 AM,MIDATL,-1.093
3/12/2020 6:00:00 AM,3/12/2020 2:00:00 AM,SOUTH,-1.785
3/12/2020 6:00:00 AM,3/12/2020 2:00:00 AM,WEST,-0.199
3/12/2020 6:00:00 AM,3/12/2020 2:00:00 AM,RTO,-3.077
3/12/2020 6:00:00 AM,3/12/2020 2:00:00 AM,RFC,-1.292
3/12/2020 5:00:00 AM,3/12/2020 1:00:00 AM,MIDATL,-1.076
3/12/2020 5:00:00 AM,3/12/2020 1:00:00 AM,SOUTH,-1.797
3/12/2020 5:00:00 AM,3/12/2020 1:00:00 AM,WEST,-0.208
3/12/2020 5:00:00 AM,3/12/2020 1:00:00 AM,RTO,-3.081
3/12/2020 5:00:00 AM,3/12/2020 1:00:00 AM,RFC,-1.284
3/12/2020 4:00:00 AM,3/12/2020 12:00:00 AM,MIDATL,-1.042
3/12/2020 4:00:00 AM,3/12/2020 12:00:00 AM,SOUTH,-1.619
3/12/2020 4:00:00 AM,3/12/2020 12:00:00 AM,WEST,-0.200
3/12/2020 4:00:00 AM,3/12/2020 12:00:00 AM,RTO,-2.861
3/12/2020 4:00:00 AM,3/12/2020 12:00:00 AM,RFC,-1.242
3/12/2020 3:00:00 AM,3/11/2020 11:00:00 PM,MIDATL,-1.054
3/12/2020 3:00:00 AM,3/11/2020 11:00:00 PM,SOUTH,-1.894
3/12/2020 3:00:00 AM,3/11/2020 11:00:00 PM,WEST,-0.208
3/12/2020 3:00:00 AM,3/11/2020 11:00:00 PM,RTO,-3.156
3/12/2020 3:00:00 AM,3/11/2020 11:00:00 PM,RFC,-1.262
3/12/2020 2:00:00 AM,3/11/2020 10:00:00 PM,MIDATL,-1.021
3/12/2020 2:00:00 AM,3/11/2020 10:00:00 PM,SOUTH,-1.791
3/12/2020 2:00:00 AM,3/11/2020 10:00:00 PM,WEST,-0.215
3/12/2020 2:00:00 AM,3/11/2020 10:00:00 PM,RTO,-3.027
3/12/2020 2:00:00 AM,3/11/2020 10:00:00 PM,RFC,-1.236
3/12/2020 1:00:00 AM,3/11/2020 9:00:00 PM,MIDATL,-1.011
3/12/2020 1:00:00 AM,3/11/2020 9:00:00 PM,SOUTH,-1.734
3/12/2020 1:00:00 AM,3/11/2020 9:00:00 PM,WEST,-0.229
3/12/2020 1:00:00 AM,3/11/2020 9:00:00 PM,RTO,-2.974
3/12/2020 1:00:00 AM,3/11/2020 9:00:00 PM,RFC,-1.240
3/12/2020 12:00:00 AM,3/11/2020 8:00:00 PM,MIDATL,-0.981
3/12/2020 12:00:00 AM,3/11/2020 8:00:00 PM,SOUTH,-1.671
3/12/2020 12:00:00 AM,3/11/2020 8:00:00 PM,WEST,-0.235
3/12/2020 12:00:00 AM,3/11/2020 8:00:00 PM,RTO,-2.887
3/12/2020 12:00:00 AM,3/11/2020 8:00:00 PM,RFC,-1.216
3/11/2020 11:00:00 PM,3/11/2020 7:00:00 PM,MIDATL,-1.086
3/11/2020 11:00:00 PM,3/11/2020 7:00:00 PM,SOUTH,-1.182
3/11/2020 11:00:00 PM,3/11/2020 7:00:00 PM,WEST,-0.199
3/11/2020 11:00:00 PM,3/11/2020 7:00:00 PM,RTO,-2.467
3/11/2020 11:00:00 PM,3/11/2020 7:00:00 PM,RFC,-1.285
3/11/2020 10:00:00 PM,3/11/2020 6:00:00 PM,MIDATL,22.737
3/11/2020 10:00:00 PM,3/11/2020 6:00:00 PM,SOUTH,103.027
3/11/2020 10:00:00 PM,3/11/2020 6:00:00 PM,WEST,2.828
3/11/2020 10:00:00 PM,3/11/2020 6:00:00 PM,RTO,128.592
3/11/2020 10:00:00 PM,3/11/2020 6:00:00 PM,RFC,25.565
3/11/2020 9:00:00 PM,3/11/2020 5:00:00 PM,MIDATL,89.237
3/11/2020 9:00:00 PM,3/11/2020 5:00:00 PM,SOUTH,368.042
3/11/2020 9:00:00 PM,3/11/2020 5:00:00 PM,WEST,4.049
3/11/2020 9:00:00 PM,3/11/2020 5:00:00 PM,RTO,461.328
3/11/2020 9:00:00 PM,3/11/2020 5:00:00 PM,RFC,93.286
3/11/2020 8:00:00 PM,3/11/2020 4:00:00 PM,MIDATL,172.051
3/11/2020 8:00:00 PM,3/11/2020 4:00:00 PM,SOUTH,472.494
3/11/2020 8:00:00 PM,3/11/2020 4:00:00 PM,WEST,6.853
3/11/2020 8:00:00 PM,3/11/2020 4:00:00 PM,RTO,651.398
3/11/2020 8:00:00 PM,3/11/2020 4:00:00 PM,RFC,178.904
3/11/2020 7:00:00 PM,3/11/2020 3:00:00 PM,MIDATL,330.917
3/11/2020 7:00:00 PM,3/11/2020 3:00:00 PM,SOUTH,561.457
3/11/2020 7:00:00 PM,3/11/2020 3:00:00 PM,WEST,6.662
3/11/2020 7:00:00 PM,3/11/2020 3:00:00 PM,RTO,899.036
3/11/2020 7:00:00 PM,3/11/2020 3:00:00 PM,RFC,337.579
3/11/2020 6:00:00 PM,3/11/2020 2:00:00 PM,MIDATL,410.355
3/11/2020 6:00:00 PM,3/11/2020 2:00:00 PM,SOUTH,783.357
3/11/2020 6:00:00 PM,3/11/2020 2:00:00 PM,WEST,14.227
3/11/2020 6:00:00 PM,3/11/2020 2:00:00 PM,RTO,1207.939
3/11/2020 6:00:00 PM,3/11/2020 2:00:00 PM,RFC,424.582
3/11/2020 5:00:00 PM,3/11/2020 1:00:00 PM,MIDATL,379.051
3/11/2020 5:00:00 PM,3/11/2020 1:00:00 PM,SOUTH,758.644
3/11/2020 5:00:00 PM,3/11/2020 1:00:00 PM,WEST,11.327
3/11/2020 5:00:00 PM,3/11/2020 1:00:00 PM,RTO,1149.022
3/11/2020 5:00:00 PM,3/11/2020 1:00:00 PM,RFC,390.378
3/11/2020 4:00:00 PM,3/11/2020 12:00:00 PM,MIDATL,429.425
3/11/2020 4:00:00 PM,3/11/2020 12:00:00 PM,SOUTH,737.722
3/11/2020 4:00:00 PM,3/11/2020 12:00:00 PM,WEST,11.517
3/11/2020 4:00:00 PM,3/11/2020 12:00:00 PM,RTO,1178.664
3/11/2020 4:00:00 PM,3/11/2020 12:00:00 PM,RFC,440.942
3/11/2020 3:00:00 PM,3/11/2020 11:00:00 AM,MIDATL,524.255
3/11/2020 3:00:00 PM,3/11/2020 11:00:00 AM,SOUTH,668.024
3/11/2020 3:00:00 PM,3/11/2020 11:00:00 AM,WEST,16.674
3/11/2020 3:00:00 PM,3/11/2020 11:00:00 AM,RTO,1208.953
3/11/2020 3:00:00 PM,3/11/2020 11:00:00 AM,RFC,540.929
3/11/2020 2:00:00 PM,3/11/2020 10:00:00 AM,MIDATL,497.427
3/11/2020 2:00:00 PM,3/11/2020 10:00:00 AM,SOUTH,554.758
3/11/2020 2:00:00 PM,3/11/2020 10:00:00 AM,WEST,17.570
3/11/2020 2:00:00 PM,3/11/2020 10:00:00 AM,RTO,1069.755
3/11/2020 2:00:00 PM,3/11/2020 10:00:00 AM,RFC,514.997
3/11/2020 1:00:00 PM,3/11/2020 9:00:00 AM,MIDATL,370.327
3/11/2020 1:00:00 PM,3/11/2020 9:00:00 AM,SOUTH,636.825
3/11/2020 1:00:00 PM,3/11/2020 9:00:00 AM,WEST,15.950
3/11/2020 1:00:00 PM,3/11/2020 9:00:00 AM,RTO,1023.102
3/11/2020 1:00:00 PM,3/11/2020 9:00:00 AM,RFC,386.277
3/11/2020 12:00:00 PM,3/11/2020 8:00:00 AM,MIDATL,201.510
3/11/2020 12:00:00 PM,3/11/2020 8:00:00 AM,SOUTH,332.519
3/11/2020 12:00:00 PM,3/11/2020 8:00:00 AM,WEST,9.003
3/11/2020 12:00:00 PM,3/11/2020 8:00:00 AM,RTO,543.032
3/11/2020 12:00:00 PM,3/11/2020 8:00:00 AM,RFC,210.513
3/11/2020 11:00:00 AM,3/11/2020 7:00:00 AM,MIDATL,21.283
3/11/2020 11:00:00 AM,3/11/2020 7:00:00 AM,SOUTH,19.884
3/11/2020 11:00:00 AM,3/11/2020 7:00:00 AM,WEST,0.561
3/11/2020 11:00:00 AM,3/11/2020 7:00:00 AM,RTO,41.728
3/11/2020 11:00:00 AM,3/11/2020 7:00:00 AM,RFC,21.844
3/11/2020 10:00:00 AM,3/11/2020 6:00:00 AM,MIDATL,-0.247
3/11/2020 10:00:00 AM,3/11/2020 6:00:00 AM,SOUTH,-1.652
3/11/2020 10:00:00 AM,3/11/2020 6:00:00 AM,WEST,-0.215
3/11/2020 10:00:00 AM,3/11/2020 6:00:00 AM,RTO,-2.114
3/11/2020 10:00:00 AM,3/11/2020 6:00:00 AM,RFC,-0.462
3/11/2020 9:00:00 AM,3/11/2020 5:00:00 AM,MIDATL,-1.056
3/11/2020 9:00:00 AM,3/11/2020 5:00:00 AM,SOUTH,-1.662
3/11/2020 9:00:00 AM,3/11/2020 5:00:00 AM,WEST,-0.200
3/11/2020 9:00:00 AM,3/11/2020 5:00:00 AM,RTO,-2.918
3/11/2020 9:00:00 AM,3/11/2020 5:00:00 AM,RFC,-1.256
3/11/2020 8:00:00 AM,3/11/2020 4:00:00 AM,MIDATL,-1.078
3/11/2020 8:00:00 AM,3/11/2020 4:00:00 AM,SOUTH,-1.787
3/11/2020 8:00:00 AM,3/11/2020 4:00:00 AM,WEST,-0.186
3/11/2020 8:00:00 AM,3/11/2020 4:00:00 AM,RTO,-3.051
3/11/2020 8:00:00 AM,3/11/2020 4:00:00 AM,RFC,-1.264
3/11/2020 7:00:00 AM,3/11/2020 3:00:00 AM,MIDATL,-1.104
3/11/2020 7:00:00 AM,3/11/2020 3:00:00 AM,SOUTH,-1.764
3/11/2020 7:00:00 AM,3/11/2020 3:00:00 AM,WEST,-0.179
3/11/2020 7:00:00 AM,3/11/2020 3:00:00 AM,RTO,-3.047
3/11/2020 7:00:00 AM,3/11/2020 3:00:00 AM,RFC,-1.283
3/11/2020 6:00:00 AM,3/11/2020 2:00:00 AM,MIDATL,-1.082
3/11/2020 6:00:00 AM,3/11/2020 2:00:00 AM,SOUTH,-1.552
3/11/2020 6:00:00 AM,3/11/2020 2:00:00 AM,WEST,-0.186
3/11/2020 6:00:00 AM,3/11/2020 2:00:00 AM,RTO,-2.820
3/11/2020 6:00:00 AM,3/11/2020 2:00:00 AM,RFC,-1.268
3/11/2020 5:00:00 AM,3/11/2020 1:00:00 AM,MIDATL,-1.075
3/11/2020 5:00:00 AM,3/11/2020 1:00:00 AM,SOUTH,-1.724
3/11/2020 5:00:00 AM,3/11/2020 1:00:00 AM,WEST,-0.185
3/11/2020 5:00:00 AM,3/11/2020 1:00:00 AM,RTO,-2.984
3/11/2020 5:00:00 AM,3/11/2020 1:00:00 AM,RFC,-1.260
3/11/2020 4:00:00 AM,3/11/2020 12:00:00 AM,MIDATL,-1.105
3/11/2020 4:00:00 AM,3/11/2020 12:00:00 AM,SOUTH,-1.766
3/11/2020 4:00:00 AM,3/11/2020 12:00:00 AM,WEST,-0.193
3/11/2020 4:00:00 AM,3/11/2020 12:00:00 AM,RTO,-3.064
3/11/2020 4:00:00 AM,3/11/2020 12:00:00 AM,RFC,-1.298
3/11/2020 3:00:00 AM,3/10/2020 11:00:00 PM,MIDATL,-0.995
3/11/2020 3:00:00 AM,3/10/2020 11:00:00 PM,OTHER,-0.018
3/11/2020 3:00:00 AM,3/10/2020 11:00:00 PM,SOUTH,-1.563
3/11/2020 3:00:00 AM,3/10/2020 11:00:00 PM,WEST,-0.186
3/11/2020 3:00:00 AM,3/10/2020 11:00:00 PM,RTO,-2.744
3/11/2020 3:00:00 AM,3/10/2020 11:00:00 PM,RFC,-1.181
3/11/2020 2:00:00 AM,3/10/2020 10:00:00 PM,MIDATL,-1.078
3/11/2020 2:00:00 AM,3/10/2020 10:00:00 PM,OTHER,-0.026
3/11/2020 2:00:00 AM,3/10/2020 10:00:00 PM,SOUTH,-1.814
3/11/2020 2:00:00 AM,3/10/2020 10:00:00 PM,WEST,-0.215
3/11/2020 2:00:00 AM,3/10/2020 10:00:00 PM,RTO,-3.107
3/11/2020 2:00:00 AM,3/10/2020 10:00:00 PM,RFC,-1.293
3/11/2020 1:00:00 AM,3/10/2020 9:00:00 PM,MIDATL,-1.013
3/11/2020 1:00:00 AM,3/10/2020 9:00:00 PM,OTHER,-0.017
3/11/2020 1:00:00 AM,3/10/2020 9:00:00 PM,SOUTH,-1.840
3/11/2020 1:00:00 AM,3/10/2020 9:00:00 PM,WEST,-0.214
3/11/2020 1:00:00 AM,3/10/2020 9:00:00 PM,RTO,-3.067
3/11/2020 1:00:00 AM,3/10/2020 9:00:00 PM,RFC,-1.227
3/11/2020 12:00:00 AM,3/10/2020 8:00:00 PM,MIDATL,-1.016
3/11/2020 12:00:00 AM,3/10/2020 8:00:00 PM,OTHER,-0.017
3/11/2020 12:00:00 AM,3/10/2020 8:00:00 PM,SOUTH,-1.808
3/11/2020 12:00:00 AM,3/10/2020 8:00:00 PM,WEST,-0.221
3/11/2020 12:00:00 AM,3/10/2020 8:00:00 PM,RTO,-3.045
3/11/2020 12:00:00 AM,3/10/2020 8:00:00 PM,RFC,-1.237
3/10/2020 11:00:00 PM,3/10/2020 7:00:00 PM,MIDATL,-1.071
3/10/2020 11:00:00 PM,3/10/2020 7:00:00 PM,OTHER,-0.017
3/10/2020 11:00:00 PM,3/10/2020 7:00:00 PM,SOUTH,-1.029
3/10/2020 11:00:00 PM,3/10/2020 7:00:00 PM,WEST,1.090
3/10/2020 11:00:00 PM,3/10/2020 7:00:00 PM,RTO,-1.010
3/10/2020 11:00:00 PM,3/10/2020 7:00:00 PM,RFC,0.018
3/10/2020 10:00:00 PM,3/10/2020 6:00:00 PM,MIDATL,18.167
3/10/2020 10:00:00 PM,3/10/2020 6:00:00 PM,OTHER,0.346
3/10/2020 10:00:00 PM,3/10/2020 6:00:00 PM,SOUTH,68.525
3/10/2020 10:00:00 PM,3/10/2020 6:00:00 PM,WEST,6.671
3/10/2020 10:00:00 PM,3/10/2020 6:00:00 PM,RTO,93.363
3/10/2020 10:00:00 PM,3/10/2020 6:00:00 PM,RFC,24.838
3/10/2020 9:00:00 PM,3/10/2020 5:00:00 PM,MIDATL,94.398
3/10/2020 9:00:00 PM,3/10/2020 5:00:00 PM,OTHER,0.838
3/10/2020 9:00:00 PM,3/10/2020 5:00:00 PM,SOUTH,165.498
3/10/2020 9:00:00 PM,3/10/2020 5:00:00 PM,WEST,18.623
3/10/2020 9:00:00 PM,3/10/2020 5:00:00 PM,RTO,278.519
3/10/2020 9:00:00 PM,3/10/2020 5:00:00 PM,RFC,113.021
3/10/2020 8:00:00 PM,3/10/2020 4:00:00 PM,MIDATL,180.661
3/10/2020 8:00:00 PM,3/10/2020 4:00:00 PM,OTHER,1.546
3/10/2020 8:00:00 PM,3/10/2020 4:00:00 PM,SOUTH,198.679
3/10/2020 8:00:00 PM,3/10/2020 4:00:00 PM,WEST,21.918
3/10/2020 8:00:00 PM,3/10/2020 4:00:00 PM,RTO,401.258
3/10/2020 8:00:00 PM,3/10/2020 4:00:00 PM,RFC,202.579
3/10/2020 7:00:00 PM,3/10/2020 3:00:00 PM,MIDATL,185.412
3/10/2020 7:00:00 PM,3/10/2020 3:00:00 PM,OTHER,0.769
3/10/2020 7:00:00 PM,3/10/2020 3:00:00 PM,SOUTH,267.615
3/10/2020 7:00:00 PM,3/10/2020 3:00:00 PM,WEST,27.015
3/10/2020 7:00:00 PM,3/10/2020 3:00:00 PM,RTO,480.042
3/10/2020 7:00:00 PM,3/10/2020 3:00:00 PM,RFC,212.427
3/10/2020 6:00:00 PM,3/10/2020 2:00:00 PM,MIDATL,250.083
3/10/2020 6:00:00 PM,3/10/2020 2:00:00 PM,OTHER,0.000
3/10/2020 6:00:00 PM,3/10/2020 2:00:00 PM,SOUTH,452.276
3/10/2020 6:00:00 PM,3/10/2020 2:00:00 PM,WEST,23.584
3/10/2020 6:00:00 PM,3/10/2020 2:00:00 PM,RTO,725.943
3/10/2020 6:00:00 PM,3/10/2020 2:00:00 PM,RFC,273.667
3/10/2020 5:00:00 PM,3/10/2020 1:00:00 PM,MIDATL,271.040
3/10/2020 5:00:00 PM,3/10/2020 1:00:00 PM,OTHER,0.000
3/10/2020 5:00:00 PM,3/10/2020 1:00:00 PM,SOUTH,586.302
3/10/2020 5:00:00 PM,3/10/2020 1:00:00 PM,WEST,26.110
3/10/2020 5:00:00 PM,3/10/2020 1:00:00 PM,RTO,883.452
3/10/2020 5:00:00 PM,3/10/2020 1:00:00 PM,RFC,297.150
3/10/2020 4:00:00 PM,3/10/2020 12:00:00 PM,MIDATL,247.082
3/10/2020 4:00:00 PM,3/10/2020 12:00:00 PM,OTHER,0.000
3/10/2020 4:00:00 PM,3/10/2020 12:00:00 PM,SOUTH,606.469
3/10/2020 4:00:00 PM,3/10/2020 12:00:00 PM,WEST,37.302
3/10/2020 4:00:00 PM,3/10/2020 12:00:00 PM,RTO,890.853
3/10/2020 4:00:00 PM,3/10/2020 12:00:00 PM,RFC,284.384
3/10/2020 3:00:00 PM,3/10/2020 11:00:00 AM,MIDATL,265.202
3/10/2020 3:00:00 PM,3/10/2020 11:00:00 AM,OTHER,0.000
3/10/2020 3:00:00 PM,3/10/2020 11:00:00 AM,SOUTH,481.767
3/10/2020 3:00:00 PM,3/10/2020 11:00:00 AM,WEST,20.960
3/10/2020 3:00:00 PM,3/10/2020 11:00:00 AM,RTO,767.929
3/10/2020 3:00:00 PM,3/10/2020 11:00:00 AM,RFC,286.162
3/10/2020 2:00:00 PM,3/10/2020 10:00:00 AM,MIDATL,316.576
3/10/2020 2:00:00 PM,3/10/2020 10:00:00 AM,OTHER,0.000
3/10/2020 2:00:00 PM,3/10/2020 10:00:00 AM,SOUTH,351.962
3/10/2020 2:00:00 PM,3/10/2020 10:00:00 AM,WEST,10.158
3/10/2020 2:00:00 PM,3/10/2020 10:00:00 AM,RTO,678.696
3/10/2020 2:00:00 PM,3/10/2020 10:00:00 AM,RFC,326.734
3/10/2020 1:00:00 PM,3/10/2020 9:00:00 AM,MIDATL,227.300
3/10/2020 1:00:00 PM,3/10/2020 9:00:00 AM,OTHER,0.000
3/10/2020 1:00:00 PM,3/10/2020 9:00:00 AM,SOUTH,267.379
3/10/2020 1:00:00 PM,3/10/2020 9:00:00 AM,WEST,2.218
3/10/2020 1:00:00 PM,3/10/2020 9:00:00 AM,RTO,496.897
3/10/2020 1:00:00 PM,3/10/2020 9:00:00 AM,RFC,229.518
3/10/2020 12:00:00 PM,3/10/2020 8:00:00 AM,MIDATL,64.900
3/10/2020 12:00:00 PM,3/10/2020 8:00:00 AM,OTHER,0.000
3/10/2020 12:00:00 PM,3/10/2020 8:00:00 AM,SOUTH,82.174
3/10/2020 12:00:00 PM,3/10/2020 8:00:00 AM,WEST,0.383
3/10/2020 12:00:00 PM,3/10/2020 8:00:00 AM,RTO,147.457
3/10/2020 12:00:00 PM,3/10/2020 8:00:00 AM,RFC,65.283
3/10/2020 11:00:00 AM,3/10/2020 7:00:00 AM,MIDATL,5.510
3/10/2020 11:00:00 AM,3/10/2020 7:00:00 AM,OTHER,0.000
3/10/2020 11:00:00 AM,3/10/2020 7:00:00 AM,SOUTH,3.954
3/10/2020 11:00:00 AM,3/10/2020 7:00:00 AM,WEST,-0.210
3/10/2020 11:00:00 AM,3/10/2020 7:00:00 AM,RTO,9.254
3/10/2020 11:00:00 AM,3/10/2020 7:00:00 AM,RFC,5.300
3/10/2020 10:00:00 AM,3/10/2020 6:00:00 AM,MIDATL,-0.811
3/10/2020 10:00:00 AM,3/10/2020 6:00:00 AM,OTHER,0.000
3/10/2020 10:00:00 AM,3/10/2020 6:00:00 AM,SOUTH,-1.664
3/10/2020 10:00:00 AM,3/10/2020 6:00:00 AM,WEST,-0.193
3/10/2020 10:00:00 AM,3/10/2020 6:00:00 AM,RTO,-2.668
3/10/2020 10:00:00 AM,3/10/2020 6:00:00 AM,RFC,-1.004
3/10/2020 9:00:00 AM,3/10/2020 5:00:00 AM,MIDATL,-1.175
3/10/2020 9:00:00 AM,3/10/2020 5:00:00 AM,OTHER,0.000
3/10/2020 9:00:00 AM,3/10/2020 5:00:00 AM,SOUTH,-1.745
3/10/2020 9:00:00 AM,3/10/2020 5:00:00 AM,WEST,-0.199
3/10/2020 9:00:00 AM,3/10/2020 5:00:00 AM,RTO,-3.119
3/10/2020 9:00:00 AM,3/10/2020 5:00:00 AM,RFC,-1.374
3/10/2020 8:00:00 AM,3/10/2020 4:00:00 AM,MIDATL,-1.128
3/10/2020 8:00:00 AM,3/10/2020 4:00:00 AM,OTHER,0.000
3/10/2020 8:00:00 AM,3/10/2020 4:00:00 AM,SOUTH,-1.604
3/10/2020 8:00:00 AM,3/10/2020 4:00:00 AM,WEST,-0.193
3/10/2020 8:00:00 AM,3/10/2020 4:00:00 AM,RTO,-2.925
3/10/2020 8:00:00 AM,3/10/2020 4:00:00 AM,RFC,-1.321
3/10/2020 7:00:00 AM,3/10/2020 3:00:00 AM,MIDATL,-1.126
3/10/2020 7:00:00 AM,3/10/2020 3:00:00 AM,OTHER,0.000
3/10/2020 7:00:00 AM,3/10/2020 3:00:00 AM,SOUTH,-1.686
3/10/2020 7:00:00 AM,3/10/2020 3:00:00 AM,WEST,-0.193
3/10/2020 7:00:00 AM,3/10/2020 3:00:00 AM,RTO,-3.005
3/10/2020 7:00:00 AM,3/10/2020 3:00:00 AM,RFC,-1.319
3/10/2020 6:00:00 AM,3/10/2020 2:00:00 AM,MIDATL,-1.109
3/10/2020 6:00:00 AM,3/10/2020 2:00:00 AM,OTHER,0.000
3/10/2020 6:00:00 AM,3/10/2020 2:00:00 AM,SOUTH,-1.693
3/10/2020 6:00:00 AM,3/10/2020 2:00:00 AM,WEST,-0.193
3/10/2020 6:00:00 AM,3/10/2020 2:00:00 AM,RTO,-2.995
3/10/2020 6:00:00 AM,3/10/2020 2:00:00 AM,RFC,-1.302
